entry_time,exit_time,instrument,direction,units,entry_price,exit_price,stop_loss,take_profit,gross_pnl,costs,net_pnl,pips,hold_days,exit_reason,metadata
2024-01-03 00:30:00,2024-01-03 01:35:00,EUR_USD,BUY,10000,1.0209324272987013,1.021230769186455,1.0203904703784712,1.0212453626790465,2.9834188775379467,2.5774305555555554,0.4059883219823912,2.9834188775379467,0.04513888888888889,TP,"{'rsi': np.float64(28.205667741407524), 'atr': np.float64(0.00022797128015340982)}"
2024-01-03 01:35:00,2024-01-03 01:40:00,EUR_USD,SELL,-10000,1.021230769186455,1.0213872284388512,1.0214081301860307,1.0209647276870917,-1.5645925239615721,2.6006944444444446,-4.165286968406017,-1.5645925239615721,0.003472222222222222,SL,"{'rsi': np.float64(77.59463653416559), 'atr': np.float64(0.00011824066638374145)}"
2024-01-03 01:40:00,2024-01-03 01:45:00,EUR_USD,SELL,-10000,1.021258158733268,1.0214500890528813,1.0214315124165505,1.0209981282083445,-1.9193031961317608,2.6006944444444446,-4.5199976405762055,-1.9193031961317608,0.003472222222222222,SL,"{'rsi': np.float64(76.34376452965692), 'atr': np.float64(0.00011556912218824156)}"
2024-01-03 01:45:00,2024-01-03 01:50:00,EUR_USD,SELL,-10000,1.0212500890528813,1.0215356323485012,1.0214155006504633,1.0210019716565084,-2.8554329561991665,2.6006944444444446,-5.456127400643611,-2.8554329561991665,0.003472222222222222,SL,"{'rsi': np.float64(89.52678899054504), 'atr': np.float64(0.00011027439838797091)}"
2024-01-04 04:55:00,2024-01-04 05:00:00,EUR_USD,SELL,-10000,1.0243597269960174,1.02450646492943,1.0245082842269866,1.0241368911495636,-1.4673793341257735,2.6006944444444446,-4.068073778570218,-1.4673793341257735,0.003472222222222222,SL,"{'rsi': np.float64(71.1659567061725), 'atr': np.float64(9.903815397942812e-05)}"
2024-01-10 13:15:00,2024-01-10 13:20:00,EUR_USD,SELL,-10000,1.003023331102028,1.003593344397897,1.00335616178775,1.002524085073445,-5.700132958690318,2.6006944444444446,-8.300827403134763,-5.700132958690318,0.003472222222222222,SL,"{'rsi': np.float64(70.47953251103107), 'atr': np.float64(0.00022188712381467277)}"
2024-01-16 16:50:00,2024-01-16 16:55:00,EUR_USD,BUY,10000,0.9859082099832376,0.9855007096683516,0.9855242978643527,0.9859840781615651,-4.075003148860112,2.598263888888889,-6.673267037749001,-4.075003148860112,0.003472222222222222,SL,"{'rsi': np.float64(29.42009153966943), 'atr': np.float64(0.00012260807925664117)}"
2024-01-24 20:10:00,2024-01-24 20:45:00,EUR_USD,BUY,10000,0.9649628241802232,0.965018214881871,0.9646018241579651,0.9650043242136103,0.5539070164783944,2.5878472222222224,-2.033940205743828,0.5539070164783944,0.024305555555555556,TP,"{'rsi': np.float64(28.738241387559725), 'atr': np.float64(0.000107333348172034)}"
2024-02-01 20:30:00,2024-02-01 22:00:00,EUR_USD,BUY,10000,0.9843825181516308,0.9845096469502383,0.983937329062942,0.9845503017846642,1.2712879860754533,2.56875,-1.2974620139245467,1.2712879860754533,0.0625,TP,"{'rsi': np.float64(17.230982702487722), 'atr': np.float64(0.00016345939245924836)}"
2024-02-02 19:10:00,2024-02-02 19:15:00,EUR_USD,SELL,-10000,0.9840929645877444,0.9842701428360714,0.9842593464849041,0.9838433917420049,-1.7717824832697016,2.6006944444444446,-4.372476927714146,-1.7717824832697016,0.003472222222222222,SL,"{'rsi': np.float64(70.15155106083601), 'atr': np.float64(0.00011092126477312598)}"
2024-02-12 19:00:00,2024-02-12 20:05:00,EUR_USD,SELL,-10000,0.9890248896741066,0.9892545475142476,0.9891874256858294,0.9887810856565226,-2.2965784014095103,2.609027777777778,-4.905606179187288,-2.2965784014095103,0.04513888888888889,SL,"{'rsi': np.float64(71.97962818748246), 'atr': np.float64(0.00010835734114848585)}"
2024-02-20 21:25:00,2024-02-20 22:35:00,EUR_USD,BUY,10000,0.9833724284738974,0.9837130531506088,0.9827791410153116,0.9837623596617762,3.406246767113652,2.5756944444444447,0.8305523226692073,3.406246767113652,0.04861111111111111,TP,"{'rsi': np.float64(27.849887074318545), 'atr': np.float64(0.0002621916390572267)}"
2024-02-20 22:35:00,2024-02-20 22:40:00,EUR_USD,SELL,-10000,0.9837130531506088,0.9839331374771504,0.9838933599183274,0.9834425929990308,-2.2008432654163634,2.6006944444444446,-4.801537709860808,-2.2008432654163634,0.003472222222222222,SL,"{'rsi': np.float64(75.62621871856504), 'atr': np.float64(0.00012020451181243048)}"
2024-02-26 16:35:00,2024-02-26 17:30:00,EUR_USD,BUY,10000,1.0001275877338038,0.999564010869411,0.9996162028201815,1.0003946651042377,-5.6357686439278964,2.5809027777777778,-8.216671421705675,-5.6357686439278964,0.03819444444444445,SL,"{'rsi': np.float64(28.294002053230443), 'atr': np.float64(0.0002075899424150112)}"
2024-02-27 13:05:00,2024-02-27 13:20:00,EUR_USD,SELL,-10000,0.9908428616538116,0.9913198166214436,0.9912805637932179,0.9901863084447021,-4.76954967632004,2.6020833333333333,-7.371633009653372,-4.76954967632004,0.010416666666666666,SL,"{'rsi': np.float64(72.84965494442741), 'atr': np.float64(0.0002918014262709038)}"
2024-02-27 16:45:00,2024-02-27 16:50:00,EUR_USD,BUY,10000,0.9922009488240576,0.9924256358971064,0.9917237230788202,0.9924167874419142,2.2468707304879043,2.598263888888889,-0.3513931584009846,2.2468707304879043,0.003472222222222222,TP,"{'rsi': np.float64(24.407781953883784), 'atr': np.float64(0.00018481716349174774)}"
2024-03-02 06:20:00,2024-03-02 06:30:00,EUR_USD,SELL,-10000,0.9921440868933594,0.9922790701952212,0.9923002538569736,0.9919098364479381,-1.3498330186179075,2.601388888888889,-3.9512219075067967,-1.3498330186179075,0.006944444444444444,SL,"{'rsi': np.float64(75.215335971482), 'atr': np.float64(0.00010411130907617139)}"
2024-03-04 16:50:00,2024-03-04 17:15:00,EUR_USD,BUY,10000,0.9816427315847482,0.9816753465425389,0.9812446154811614,0.9817399057401289,0.32614957790610966,2.5913194444444447,-2.265169866538335,0.32614957790610966,0.017361111111111112,TP,"{'rsi': np.float64(28.930487546220363), 'atr': np.float64(0.00013207740239136654)}"
2024-03-07 01:15:00,2024-03-07 01:20:00,EUR_USD,SELL,-10000,0.9869783907894708,0.987202494744168,0.9871615424498421,0.9867036632989139,-2.241039546971857,2.6006944444444446,-4.841733991416302,-2.241039546971857,0.003472222222222222,SL,"{'rsi': np.float64(70.46919504041536), 'atr': np.float64(0.00012210110691416944)}"
2024-03-11 11:35:00,2024-03-11 13:00:00,EUR_USD,SELL,-10000,0.9995056480327074,0.9990306773345132,0.9998603579049352,0.9989735832243656,4.749706981941326,2.6118055555555557,2.1379014263857705,4.749706981941326,0.059027777777777776,TP,"{'rsi': np.float64(73.13398583039395), 'atr': np.float64(0.00023647324815187894)}"
2024-03-11 12:45:00,2024-03-11 13:00:00,EUR_USD,BUY,10000,0.9991827656232511,0.9988306773345134,0.9987680055094232,0.9993049057939931,-3.520882887377841,2.5947916666666666,-6.115674554044507,-3.520882887377841,0.010416666666666666,SL,"{'rsi': np.float64(28.98858394365257), 'atr': np.float64(0.0001431734092186316)}"
2024-03-15 23:50:00,2024-03-16 00:00:00,EUR_USD,SELL,-10000,0.9777816588148102,0.9779639566930272,0.9779486701109439,0.9775311418706095,-1.8229787821699706,2.601388888888889,-4.42436767105886,-1.8229787821699706,0.006944444444444444,SL,"{'rsi': np.float64(73.20508740338641), 'atr': np.float64(0.00011134086408916475)}"
2024-03-18 22:55:00,2024-03-18 23:15:00,EUR_USD,BUY,10000,0.9648317508275904,0.9641370200434816,0.9641860792648083,0.9653002581717637,-6.947307841088657,2.5930555555555554,-9.540363396644212,-6.947307841088657,0.013888888888888888,SL,"{'rsi': np.float64(28.500241238730055), 'atr': np.float64(0.00029711437518812174)}"
2024-04-04 18:10:00,2024-04-04 18:15:00,EUR_USD,SELL,-10000,0.9025408954773606,0.9027911610418528,0.9026904706111424,0.9023165327766879,-2.50265564492147,2.6006944444444446,-5.1033500893659145,-2.50265564492147,0.003472222222222222,SL,"{'rsi': np.float64(70.88429911168295), 'atr': np.float64(9.971675585454134e-05)}"
2024-04-05 01:50:00,2024-04-05 02:25:00,EUR_USD,BUY,10000,0.901109835562308,0.9007756790477948,0.9007555401711256,0.9011412786490816,-3.3415651451318418,2.5878472222222224,-5.929412367354065,-3.3415651451318418,0.024305555555555556,SL,"{'rsi': np.float64(23.50646598048783), 'atr': np.float64(0.00010286359412160178)}"
2024-04-12 22:05:00,2024-04-12 22:20:00,EUR_USD,SELL,-10000,0.901175423332056,0.9015023640053283,0.9014308711017174,0.900792251677564,-3.2694067327232457,2.6020833333333333,-5.8714900660565785,-3.2694067327232457,0.010416666666666666,SL,"{'rsi': np.float64(74.18634690474289), 'atr': np.float64(0.00017029851310755375)}"
2024-04-13 21:50:00,2024-04-13 22:00:00,EUR_USD,BUY,10000,0.9023691194616232,0.9024303936409236,0.9020053490751083,0.902414775041396,0.6127417930035239,2.5965277777777778,-1.9837859847742538,0.6127417930035239,0.006944444444444444,TP,"{'rsi': np.float64(28.411017231954816), 'atr': np.float64(0.00010918025767673154)}"
2024-04-14 03:00:00,2024-04-14 03:05:00,EUR_USD,SELL,-10000,0.9034147606087616,0.903565060990702,0.9035769794640623,0.9031714323258105,-1.5030038194041584,2.6006944444444446,-4.103698263848603,-1.5030038194041584,0.003472222222222222,SL,"{'rsi': np.float64(71.59538472640575), 'atr': np.float64(0.00010814590353381519)}"
2024-04-26 18:30:00,2024-04-26 18:45:00,EUR_USD,BUY,10000,0.8906823559314543,0.8902666792463372,0.890307210343614,0.8907450743132147,-4.1567668511710565,2.5947916666666666,-6.751558517837723,-4.1567668511710565,0.010416666666666666,SL,"{'rsi': np.float64(21.080150446035518), 'atr': np.float64(0.00011676372522681897)}"
2024-04-28 22:50:00,2024-04-28 22:55:00,EUR_USD,SELL,-10000,0.8922296963095627,0.8924011883737029,0.8924005849940994,0.8919733632827578,-1.7149206414013296,2.6006944444444446,-4.315615085845774,-1.7149206414013296,0.003472222222222222,SL,"{'rsi': np.float64(72.80566938735184), 'atr': np.float64(0.00011392578969106535)}"
2024-05-02 23:45:00,2024-05-03 00:10:00,EUR_USD,BUY,10000,0.9156665154418792,0.9157683442774348,0.9153098241595673,0.915701552365347,1.018288355556507,2.5913194444444447,-1.5730310888879377,1.018288355556507,0.017361111111111112,TP,"{'rsi': np.float64(29.03242336135297), 'atr': np.float64(0.00010446085487459638)}"
2024-05-05 02:30:00,2024-05-05 02:50:00,EUR_USD,BUY,10000,0.9160433451180536,0.9155360348475052,0.9155617874135064,0.9162656816748745,-5.0731027054840006,2.5930555555555554,-7.6661582610395556,-5.0731027054840006,0.013888888888888888,SL,"{'rsi': np.float64(29.97470328322919), 'atr': np.float64(0.00018770513636486217)}"
2024-05-09 21:05:00,2024-05-09 21:10:00,EUR_USD,SELL,-10000,0.8831120501205507,0.8834152204818881,0.8834470106340152,0.8826096093503539,-3.031703613374237,2.6006944444444446,-5.632398057818682,-3.031703613374237,0.003472222222222222,SL,"{'rsi': np.float64(70.38852068683615), 'atr': np.float64(0.00022330700897634146)}"
2024-05-10 01:15:00,2024-05-10 01:20:00,EUR_USD,BUY,10000,0.8829786523300067,0.8822438302784956,0.8824472835696537,0.8832757054705362,-7.34822051511097,2.598263888888889,-9.94648440399986,-7.34822051511097,0.003472222222222222,SL,"{'rsi': np.float64(29.219179743168695), 'atr': np.float64(0.00022091250690198239)}"
2024-05-17 06:35:00,2024-05-17 06:45:00,EUR_USD,SELL,-10000,0.8864337943235677,0.8868416802875801,0.8868443769244754,0.8858179204222062,-4.078859640124222,2.601388888888889,-6.680248529013111,-4.078859640124222,0.006944444444444444,SL,"{'rsi': np.float64(70.70187345218834), 'atr': np.float64(0.0002737217339384542)}"
2024-05-17 18:00:00,2024-05-17 18:25:00,EUR_USD,BUY,10000,0.8899646834553047,0.8895858007927863,0.8895894859954337,0.8900274796451111,-3.788826625183983,2.5913194444444447,-6.380146069628427,-3.788826625183983,0.017361111111111112,SL,"{'rsi': np.float64(27.23549318763817), 'atr': np.float64(0.00011679830658060743)}"
2024-05-17 18:05:00,2024-05-17 18:25:00,EUR_USD,BUY,10000,0.8900021241374391,0.8895858007927863,0.8896272973068288,0.8900643643833545,-4.163233446528025,2.5930555555555554,-6.75628900208358,-4.163233446528025,0.013888888888888888,SL,"{'rsi': np.float64(24.312876498013097), 'atr': np.float64(0.00011655122040684798)}"
2024-05-25 19:45:00,2024-05-25 20:10:00,EUR_USD,BUY,10000,0.8453629894633105,0.8458680893341834,0.8449507272907929,0.8457509355470637,5.050998708729937,2.5913194444444447,2.459679264285492,5.050998708729937,0.017361111111111112,TP,"{'rsi': np.float64(28.15694784781327), 'atr': np.float64(0.00021338886833885802)}"
2024-06-03 12:10:00,2024-06-03 12:20:00,EUR_USD,BUY,10000,0.8641450445477149,0.8642456660650125,0.8637498947004135,0.864237769318667,1.006215172976166,2.5965277777777778,-1.5903126048016119,1.006215172976166,0.006944444444444444,TP,"{'rsi': np.float64(28.992551323210833), 'atr': np.float64(0.00013009989820092098)}"
2024-06-04 07:00:00,2024-06-04 08:25:00,EUR_USD,BUY,10000,0.8609923130162234,0.8606683341671622,0.860635519773888,0.8610275028797266,-3.2397884906121277,2.5704861111111112,-5.810274601723239,-3.2397884906121277,0.059027777777777776,SL,"{'rsi': np.float64(27.763433570406733), 'atr': np.float64(0.00010452882822364102)}"
2024-06-12 14:10:00,2024-06-12 14:20:00,EUR_USD,SELL,-10000,0.8604054862317896,0.8606477576343647,0.8605906663220618,0.8601277160963812,-2.42271402575156,2.601388888888889,-5.02410291464045,-2.42271402575156,0.006944444444444444,SL,"{'rsi': np.float64(72.66238328135282), 'atr': np.float64(0.00012345339351482743)}"
2024-06-15 02:45:00,2024-06-15 03:25:00,EUR_USD,SELL,-10000,0.8462933058019608,0.8456082229778349,0.8466379560357948,0.8457763304512098,6.850828241259377,2.6055555555555556,4.245272685703821,6.850828241259377,0.027777777777777776,TP,"{'rsi': np.float64(70.2676869196882), 'atr': np.float64(0.0002297668225560117)}"
2024-07-01 11:30:00,2024-07-01 11:35:00,EUR_USD,BUY,10000,0.8520601586586362,0.8512547383212957,0.8515934759129847,0.8522601827771134,-8.054203373404345,2.598263888888889,-10.652467262293234,-8.054203373404345,0.003472222222222222,SL,"{'rsi': np.float64(29.47237825906838), 'atr': np.float64(0.0001777884971009756)}"
2024-07-06 00:25:00,2024-07-06 01:05:00,EUR_USD,BUY,10000,0.859723839619445,0.8592605945906981,0.8593557976011399,0.8597759026469026,-4.632450287468393,2.5861111111111112,-7.218561398579504,-4.632450287468393,0.027777777777777776,SL,"{'rsi': np.float64(29.08309674335821), 'atr': np.float64(0.00011202801220340706)}"
2024-07-13 02:45:00,2024-07-13 06:50:00,EUR_USD,BUY,10000,0.846060668756567,0.8461170465818514,0.8456819704235049,0.8461287162561603,0.5637782528433721,2.5149305555555554,-1.9511523027121833,0.5637782528433721,0.1701388888888889,TP,"{'rsi': np.float64(28.774027759789405), 'atr': np.float64(0.00011913222204141498)}"
2024-07-17 03:10:00,2024-07-17 03:30:00,EUR_USD,BUY,10000,0.8272443338061155,0.8268791360404306,0.8268788821883556,0.8272925112327554,-3.6519776568488815,2.5930555555555554,-6.2450332124044365,-3.6519776568488815,0.013888888888888888,SL,"{'rsi': np.float64(24.563091821301796), 'atr': np.float64(0.0001103010785066091)}"
2024-07-20 22:00:00,2024-07-20 22:05:00,EUR_USD,SELL,-10000,0.8337003304267162,0.8339970283001857,0.8338892893762295,0.8334168920024462,-2.9669787346953136,2.6006944444444446,-5.567673179139758,-2.9669787346953136,0.003472222222222222,SL,"{'rsi': np.float64(73.65068137141546), 'atr': np.float64(0.00012597263300890521)}"
2024-07-20 21:55:00,2024-07-20 22:15:00,EUR_USD,SELL,-10000,0.8338478419523383,0.8340938766444588,0.8340295016297851,0.8335753524361682,-2.4603469212047813,2.602777777777778,-5.063124698982559,-2.4603469212047813,0.013888888888888888,SL,"{'rsi': np.float64(78.72943472372319), 'atr': np.float64(0.00012110645163116678)}"
2024-07-21 12:05:00,2024-07-21 12:20:00,EUR_USD,BUY,10000,0.8331676010574901,0.8328479016700026,0.8328150162386192,0.8331964782857965,-3.1969938748754867,2.5947916666666666,-5.791785541542153,-3.1969938748754867,0.010416666666666666,SL,"{'rsi': np.float64(28.584507626151833), 'atr': np.float64(0.000101723212580594)}"
2024-07-23 04:50:00,2024-07-23 05:15:00,EUR_USD,BUY,10000,0.8339247438778694,0.8336110934333181,0.8335459195963898,0.833992980300089,-3.1365044455133884,2.5913194444444447,-5.727823889957833,-3.1365044455133884,0.017361111111111112,SL,"{'rsi': np.float64(26.00568082917465), 'atr': np.float64(0.00011921618765310076)}"
2024-07-24 00:55:00,2024-07-24 01:00:00,EUR_USD,SELL,-10000,0.833554544768882,0.8338384693867509,0.8337304275727068,0.8332907205631448,-2.8392461786885814,2.6006944444444446,-5.439940623133026,-2.8392461786885814,0.003472222222222222,SL,"{'rsi': np.float64(79.9612167290453), 'atr': np.float64(0.00011725520254985649)}"
2024-07-24 01:00:00,2024-07-24 01:05:00,EUR_USD,SELL,-10000,0.8336384693867509,0.8337988801410714,0.8338097563713636,0.8333815389098319,-1.6041075432049468,2.6006944444444446,-4.204801987649391,-1.6041075432049468,0.003472222222222222,SL,"{'rsi': np.float64(80.89016328680026), 'atr': np.float64(0.00011419132307510793)}"
2024-07-24 01:05:00,2024-07-24 01:10:00,EUR_USD,SELL,-10000,0.8336638861387846,0.8338459611061637,0.8338251686911514,0.8334219623102345,-1.8207496737909779,2.6006944444444446,-4.4214441182354225,-1.8207496737909779,0.003472222222222222,SL,"{'rsi': np.float64(79.01260272590127), 'atr': np.float64(0.00010752170157784275)}"
2024-07-31 09:40:00,2024-07-31 09:45:00,EUR_USD,SELL,-10000,0.8270275192186907,0.8271522743445135,0.8271838320805673,0.8267930499258758,-1.2475512582288406,2.6006944444444446,-3.8482457026732853,-1.2475512582288406,0.003472222222222222,SL,"{'rsi': np.float64(70.69271454896388), 'atr': np.float64(0.00010420857458442219)}"
2024-08-02 03:50:00,2024-08-02 04:10:00,EUR_USD,BUY,10000,0.8274561070270025,0.8268380659696534,0.8269402172033675,0.827729941762455,-6.1804105734908354,2.5930555555555554,-8.77346612904639,-6.1804105734908354,0.013888888888888888,SL,"{'rsi': np.float64(27.907383293517682), 'atr': np.float64(0.0002105932157566556)}"
2024-08-03 06:10:00,2024-08-03 06:15:00,EUR_USD,BUY,10000,0.8271948938538493,0.826606736404601,0.8267239194285343,0.8274013554918217,-5.881574492482278,2.598263888888889,-8.479838381371167,-5.881574492482278,0.003472222222222222,SL,"{'rsi': np.float64(27.06255096732319), 'atr': np.float64(0.000180649616876646)}"
2024-08-04 09:35:00,2024-08-04 09:40:00,EUR_USD,SELL,-10000,0.8299858928557977,0.8303066292298834,0.8301829563082574,0.8296902976771081,-3.20736374085695,2.6006944444444446,-5.808058185301395,-3.20736374085695,0.003472222222222222,SL,"{'rsi': np.float64(70.55066118977822), 'atr': np.float64(0.00013137563497315048)}"
2024-08-12 12:15:00,2024-08-12 13:00:00,EUR_USD,SELL,-10000,0.8622247391797795,0.8617899204649526,0.8625080049945264,0.8617998404576592,4.3481871482686785,2.60625,1.7419371482686783,4.3481871482686785,0.03125,TP,"{'rsi': np.float64(73.71825361361806), 'atr': np.float64(0.00018884387649790803)}"
2024-08-14 07:25:00,2024-08-14 08:00:00,EUR_USD,SELL,-10000,0.8473367544326285,0.8476192052555642,0.8475921445439928,0.846953669265582,-2.8245082293576473,2.604861111111111,-5.429369340468758,-2.8245082293576473,0.024305555555555556,SL,"{'rsi': np.float64(76.6052815097311), 'atr': np.float64(0.0001702600742428752)}"
2024-08-14 22:00:00,2024-08-14 22:05:00,EUR_USD,SELL,-10000,0.8462496018636971,0.846703843200957,0.8466020464085222,0.8457209350464594,-4.542413372599086,2.6006944444444446,-7.14310781704353,-4.542413372599086,0.003472222222222222,SL,"{'rsi': np.float64(70.58045671568223), 'atr': np.float64(0.00023496302988342186)}"
2024-08-16 00:50:00,2024-08-16 01:15:00,EUR_USD,BUY,10000,0.8496090057130473,0.8496190980502406,0.8492479136668473,0.8496506437823474,0.1009233719329039,2.5913194444444447,-2.490396072511541,0.1009233719329039,0.017361111111111112,TP,"{'rsi': np.float64(29.913791851091574), 'atr': np.float64(0.00010739469746671013)}"
2024-08-22 19:00:00,2024-08-22 20:10:00,EUR_USD,BUY,10000,0.8496761497083172,0.8492176515305212,0.8492636749917121,0.8497948617832249,-4.58498177795974,2.5756944444444447,-7.160676222404184,-4.58498177795974,0.04861111111111111,SL,"{'rsi': np.float64(26.403225038151575), 'atr': np.float64(0.0001416498110700897)}"
2024-08-24 02:40:00,2024-08-24 03:55:00,EUR_USD,BUY,10000,0.848372553907394,0.8480756208840112,0.8480277672379961,0.8483897339114908,-2.969330233827394,2.5739583333333336,-5.543288567160728,-2.969330233827394,0.052083333333333336,SL,"{'rsi': np.float64(28.16862206344811), 'atr': np.float64(9.652444626523371e-05)}"
2024-08-29 21:20:00,2024-08-29 21:35:00,EUR_USD,SELL,-10000,0.8242856215865308,0.8246403114807792,0.824571686872756,0.8238565236571932,-3.5468989424836117,2.6020833333333333,-6.148982275816945,-3.5468989424836117,0.010416666666666666,SL,"{'rsi': np.float64(71.56234054009748), 'atr': np.float64(0.00019071019081672618)}"
2024-08-29 21:25:00,2024-08-29 21:35:00,EUR_USD,SELL,-10000,0.8243448871079762,0.8246403114807792,0.8246226177553152,0.8239282911369676,-2.954243728030548,2.601388888888889,-5.555632616919437,-2.954243728030548,0.006944444444444444,SL,"{'rsi': np.float64(71.13846115173638), 'atr': np.float64(0.0001851537648926744)}"
2024-08-29 22:40:00,2024-08-29 23:05:00,EUR_USD,BUY,10000,0.8239290809191072,0.8234337704390133,0.8235135619950847,0.824052359305141,-4.953104800938801,2.5913194444444447,-7.5444242453832455,-4.953104800938801,0.017361111111111112,SL,"{'rsi': np.float64(28.17599169792109), 'atr': np.float64(0.00014367928268167938)}"
2024-09-08 00:30:00,2024-09-08 01:15:00,EUR_USD,BUY,10000,0.8378245818962528,0.8375028775383371,0.8374685163267948,0.8378586802504399,-3.217043579156753,2.584375,-5.801418579156753,-3.217043579156753,0.03125,SL,"{'rsi': np.float64(25.411648079874055), 'atr': np.float64(0.0001040437129720208)}"
2024-09-13 01:45:00,2024-09-13 02:10:00,EUR_USD,BUY,10000,0.8475059318331601,0.8471291669815866,0.847131544304245,0.847567513126533,-3.767648515735633,2.5913194444444447,-6.3589679601800775,-3.767648515735633,0.017361111111111112,SL,"{'rsi': np.float64(29.850222800121315), 'atr': np.float64(0.00011625835261015936)}"
2024-09-15 20:30:00,2024-09-15 20:40:00,EUR_USD,SELL,-10000,0.8358187342909229,0.836017871748076,0.8359684018563763,0.8355942329427428,-1.9913745715305353,2.601388888888889,-4.592763460419425,-1.9913745715305353,0.006944444444444444,SL,"{'rsi': np.float64(74.74210047787571), 'atr': np.float64(9.977837696895087e-05)}"
2024-09-16 06:55:00,2024-09-16 07:30:00,EUR_USD,BUY,10000,0.8361635642337818,0.8357896633477191,0.8358594880856193,0.8363140067957983,-3.7390088606270577,2.5878472222222224,-6.326856082849281,-3.7390088606270577,0.024305555555555556,SL,"{'rsi': np.float64(26.553300875254266), 'atr': np.float64(0.00012120498938104709)}"
2024-09-16 07:00:00,2024-09-16 07:30:00,EUR_USD,BUY,10000,0.8361594575141668,0.8357896633477191,0.835777776633052,0.836231978835839,-3.6979416644766783,2.5895833333333336,-6.287524997810012,-3.6979416644766783,0.020833333333333332,SL,"{'rsi': np.float64(26.562415336251306), 'atr': np.float64(0.00012112058740985723)}"
2024-09-22 11:00:00,2024-09-22 11:05:00,EUR_USD,SELL,-10000,0.8464232602308158,0.8466237816387222,0.8465964129696856,0.8461635311225112,-2.005214079063844,2.6006944444444446,-4.605908523508289,-2.005214079063844,0.003472222222222222,SL,"{'rsi': np.float64(85.14288327922826), 'atr': np.float64(0.00011543515924652572)}"
